druid	sourceId	lo:purl	ti1:title	na1:namePart	na1:usage	ty1:typeOfResource	ge1:genre	ge1:authority	ge1:authorityURI	ge2:genre	ge2:authority	ge2:authorityURI	dt:dateIssued	dt:dateIssuedKeyDate	dt:dateIssuedEncoding	dt:dateIssuedQualifier	dt:dateIssuedPoint	dt:dateIssued2	dt:dateIssued2Qualifier	dt:dateIssued2Point	or:eventType	pl:placeText	ph1:form	ph1:formAuthority	ph1:formAuthorityURI	ph1:formValueURI	ph1:extent	ph1:digitalOrigin	ph1:internetMediaType	no1:note	no2:note	no3:note	no4:note	no4:type	no4:displayLabel	no5:note	su1:authority	su1:authorityURI	su1:valueURI	su1:p1:type	su1:p1:value	su1:p1:authority	su1:p1:authorityURI	su1:p1:valueURI	su1:p2:type	su1:p2:value	su1:p2:authority	su1:p2:authorityURI	su1:p2:valueURI	su1:p3:type	su1:p3:value	su1:p3:authority	su1:p3:authorityURI	su1:p3:valueURI	su1:p4:type	su1:p4:value	su1:p4:authority	su1:p4:authorityURI	su1:p4:valueURI	su1:p5:type	su1:p5:value	su1:p5:authority	su1:p5:authorityURI	su1:p5:valueURI	su2:authority	su2:authorityURI	su2:valueURI	su2:p1:type	su2:p1:value	su2:p1:authority	su2:p1:authorityURI	su2:p1:valueURI	su2:p2:type	su2:p2:value	su2:p2:authority	su2:p2:authorityURI	su2:p2:valueURI	su2:p3:type	su2:p3:value	su2:p3:authority	su2:p3:authorityURI	su2:p3:valueURI	su2:p4:type	su2:p4:value	su2:p4:authority	su2:p4:authorityURI	su2:p4:valueURI	su2:p5:type	su2:p5:value	su2:p5:authority	su2:p5:authorityURI	su2:p5:valueURI	su3:authority	su3:authorityURI	su3:valueURI	su3:p1:type	su3:p1:value	su3:p1:authority	su3:p1:authorityURI	su3:p1:valueURI	su3:p2:type	su3:p2:value	su3:p2:authority	su3:p2:authorityURI	su3:p2:valueURI	su3:p3:type	su3:p3:value	su3:p3:authority	su3:p3:authorityURI	su3:p3:valueURI	su3:p4:type	su3:p4:value	su3:p4:authority	su3:p4:authorityURI	su3:p4:valueURI	su3:p5:type	su3:p5:value	su3:p5:authority	su3:p5:authorityURI	su3:p5:valueURI	su4:authority	su4:authorityURI	su4:valueURI	su4:p1:type	su4:p1:value	su4:p1:authority	su4:p1:authorityURI	su4:p1:valueURI	su4:p2:type	su4:p2:value	su4:p2:authority	su4:p2:authorityURI	su4:p2:valueURI	su4:p3:type	su4:p3:value	su4:p3:authority	su4:p3:authorityURI	su4:p3:valueURI	su4:p4:type	su4:p4:value	su4:p4:authority	su4:p4:authorityURI	su4:p4:valueURI	su4:p5:type	su4:p5:value	su4:p5:authority	su4:p5:authorityURI	su4:p5:valueURI	su5:authority	su5:authorityURI	su5:valueURI	su5:p1:type	su5:p1:value	su5:p1:authority	su5:p1:authorityURI	su5:p1:valueURI	su5:p2:type	su5:p2:value	su5:p2:authority	su5:p2:authorityURI	su5:p2:valueURI	su5:p3:type	su5:p3:value	su5:p3:authority	su5:p3:authorityURI	su5:p3:valueURI	su5:p4:type	su5:p4:value	su5:p4:authority	su5:p4:authorityURI	su5:p4:valueURI	su5:p5:type	su5:p5:value	su5:p5:authority	su5:p5:authorityURI	su5:p5:valueURI	sc1:scale	id1:identifier	ri1:type	ri1:displayLabel	ri1:title	ri1:url	rc:languageOfCataloging	rc:languageOfCatalogingTerm	rc:langAuthority	rc:langAuthorityURI	rc:langValueURI	rc:contentSource	rc:contentSourceAuthority	rc:contentSourceAuthorityURI	rc:contentSourceValueURI	rc:recordOrigin	
			Gouvernement General Du Berry, Du Nivernois, et du Bourbonois… 1752	De Vaugondy	primary	cartographic	Map	marcgt	http://id.loc.gov/vocabulary/genreFormSchemes/marcgt				1752	yes	w3cdtf						publication	Paris	cartographic image	rdacontent	http://id.loc.gov/vocabulary/contentTypes	http://id.loc.gov/vocabulary/contentTypes/cri	1 map : outline color ; 23 x 19 in	reformatted digital	image/jpeg	Large Decorative cartouche and vignette. Minor dampstain. Shows fortified cities, towns, rivers, castles, chruches, roads, woods, mountains, lakes, etc. Very detailed. Shows Nevers, Bourges, Roanne, Vichy,Montlucon, Avalon and part of Chapagne.	Map shows Europe, France.					Dimensions given in inches.	lcsh	http://id.loc.gov/authorities/subjects		geographic	Europe	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh85045631	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																																																																																																																																Scale not determined		Other version	Available online	www.raremaps.com	http://www.raremaps.com/maps/large/1614.jpg	eng	English	marclanguage	http://id.loc.gov/vocabulary/languages	http://id.loc.gov/vocabulary/languages/eng	CSt	marcorg	http://id.loc.gov/vocabulary/organizations	http://id.loc.gov/vocabulary/organizations/cst	human prepared	
			Gouvernements General Du Berry, Du Nivernois, et du Bourbonois… 1753	De Vaugondy	primary	cartographic	Map	marcgt	http://id.loc.gov/vocabulary/genreFormSchemes/marcgt				1753	yes	w3cdtf						publication	Paris	cartographic image	rdacontent	http://id.loc.gov/vocabulary/contentTypes	http://id.loc.gov/vocabulary/contentTypes/cri	1 map : outline color ; 23 x 18 in	reformatted digital	image/jpeg	Large Decorative cartouche and vignette. Shows fortified cities, towns, rivers, castles, chruches, roads, woods, mountains, lakes, etc. Very detailed. Shows Nevers, Bourges, Roanne, Vichy,Montlucon, Avalon and part of Chapagne.	Map shows Europe, France.					Dimensions given in inches.	lcsh	http://id.loc.gov/authorities/subjects		geographic	Europe	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh85045631	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																																																																																																																																Scale not determined		Other version	Available online	www.raremaps.com	http://www.raremaps.com/maps/large/1615.jpg	eng	English	marclanguage	http://id.loc.gov/vocabulary/languages	http://id.loc.gov/vocabulary/languages/eng	CSt	marcorg	http://id.loc.gov/vocabulary/organizations	http://id.loc.gov/vocabulary/organizations/cst	human prepared	
			Gouvernement General de L'Isle De France Divise pars Pays.	De Vaugondy	primary	cartographic	Map	marcgt	http://id.loc.gov/vocabulary/genreFormSchemes/marcgt				1750	yes	w3cdtf						publication	Paris	cartographic image	rdacontent	http://id.loc.gov/vocabulary/contentTypes	http://id.loc.gov/vocabulary/contentTypes/cri	1 map : outline color ; 23 x 19 in	reformatted digital	image/jpeg	Large Decorative cartouche. Shows fortified cities, towns, rivers, castles, chruches, roads, woods, mountains, lakes, etc. Very detailed. Shows Paris, Rheims, Chateau Thierrey, Melun, Versailles, Saint Germain, etc.	Map shows Europe, France.					Dimensions given in inches.	lcsh	http://id.loc.gov/authorities/subjects		geographic	Europe	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh85045631	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																																																																																																																																Scale not determined		Other version	Available online	www.raremaps.com	http://www.raremaps.com/maps/large/1616.jpg	eng	English	marclanguage	http://id.loc.gov/vocabulary/languages	http://id.loc.gov/vocabulary/languages/eng	CSt	marcorg	http://id.loc.gov/vocabulary/organizations	http://id.loc.gov/vocabulary/organizations/cst	human prepared	
			Partie Meridionale Du Gouvernemt. Generale De Champagne qui comprend la Champagne propre, le Vallage, le Bassigny, le Senonois…la Brie et du Perthois	De Vaugondy	primary	cartographic	Map	marcgt	http://id.loc.gov/vocabulary/genreFormSchemes/marcgt				1750	yes	w3cdtf						publication	Paris	cartographic image	rdacontent	http://id.loc.gov/vocabulary/contentTypes	http://id.loc.gov/vocabulary/contentTypes/cri	1 map : outline color ; 23 x 19 in	reformatted digital	image/jpeg	Large Decorative cartouche. Shows fortified cities, towns, rivers, castles, chruches, roads, woods, mountains, lakes, etc. Very detailed. Shows the Seine River, Champagne, Chablis, Chatillon, d'Avalon, Beafort, Troyes, Port sur Seine, Vitri, etc.	Map shows Europe, France.					Dimensions given in inches.	lcsh	http://id.loc.gov/authorities/subjects		geographic	Europe	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh85045631	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																																																																																																																																Scale not determined		Other version	Available online	www.raremaps.com	http://www.raremaps.com/maps/large/1617.jpg	eng	English	marclanguage	http://id.loc.gov/vocabulary/languages	http://id.loc.gov/vocabulary/languages/eng	CSt	marcorg	http://id.loc.gov/vocabulary/organizations	http://id.loc.gov/vocabulary/organizations/cst	human prepared	
			Partie Meridionale Du Cercle D'Austriche, qui comprend La Basse Partie Du Duche De Stirie, Le Duche Carinthie...Le Duche De Carniole…et L"Istrie Imperiale…	De Vaugondy	primary	cartographic	Map	marcgt	http://id.loc.gov/vocabulary/genreFormSchemes/marcgt				1750	yes	w3cdtf						publication	Paris	cartographic image	rdacontent	http://id.loc.gov/vocabulary/contentTypes	http://id.loc.gov/vocabulary/contentTypes/cri	1 map : outline color ; 23 x 19 in	reformatted digital	image/jpeg	Large decorative title cartouche. Shows the Southern portion of the Austrian Empire, from the Republic of Venice and the Gulf of Venice in the west to the Croatian Border. Shows Salzburg, Graz, Rijeka, Ljublajana, Maribor, Udine, Trieste Villache Klagenfurt, etc. Shows fortified cities, towns, rivers, castles, chruches, roads, woods, mountains, lakes, etc. Very detailed.	Map shows Europe, Italy, Balkans, Austria.					Dimensions given in inches.	lcsh	http://id.loc.gov/authorities/subjects		geographic	Europe	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh85045631	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																																																																																																																																Scale not determined		Other version	Available online	www.raremaps.com	http://www.raremaps.com/maps/large/1618.jpg	eng	English	marclanguage	http://id.loc.gov/vocabulary/languages	http://id.loc.gov/vocabulary/languages/eng	CSt	marcorg	http://id.loc.gov/vocabulary/organizations	http://id.loc.gov/vocabulary/organizations/cst	human prepared	
			Partie Meridionale Du Gouvernemt. Generale De Champagne qui comprend la Champagne propre, le Vallage, le Bassigny, le Senonois…la Brie et du Perthois	De Vaugondy	primary	cartographic	Map	marcgt	http://id.loc.gov/vocabulary/genreFormSchemes/marcgt				1750	yes	w3cdtf						publication	Paris	cartographic image	rdacontent	http://id.loc.gov/vocabulary/contentTypes	http://id.loc.gov/vocabulary/contentTypes/cri	1 map : outline color ; 23 x 19 in	reformatted digital	image/jpeg	Large Decorative cartouche. Shows fortified cities, towns, rivers, castles, chruches, roads, woods, mountains, lakes, etc. Very detailed. Shows the Seine River, Champagne, Chablis, Chatillon, d'Avalon, Beafort, Troyes, Port sur Seine, Vitri, etc.	Map shows Europe, France.					Dimensions given in inches.	lcsh	http://id.loc.gov/authorities/subjects		geographic	Europe	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh85045631	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																																																																																																																																Scale not determined		Other version	Available online	www.raremaps.com	http://www.raremaps.com/maps/large/1622.jpg	eng	English	marclanguage	http://id.loc.gov/vocabulary/languages	http://id.loc.gov/vocabulary/languages/eng	CSt	marcorg	http://id.loc.gov/vocabulary/organizations	http://id.loc.gov/vocabulary/organizations/cst	human prepared	
			Le Cercle De Baviere qui Comprend … Haut Palatinat… Baviere… Neuburg,… Salzburg… Ratisbonne… Freisingent… Passau… Berchtolsgaden…	De Vaugondy	primary	cartographic	Map	marcgt	http://id.loc.gov/vocabulary/genreFormSchemes/marcgt				1750	yes	w3cdtf						publication	Paris	cartographic image	rdacontent	http://id.loc.gov/vocabulary/contentTypes	http://id.loc.gov/vocabulary/contentTypes/cri	1 map : outline color ; 18 x 19 in	reformatted digital	image/jpeg	Large Decorative cartouche. Detailed map of Bavaria and environs, extendint to Berchtolsgaden, Ernbert and Salzberg in the south, Feusen, Donawert, the Mindel River and Ditlingen in the west, Waldek in the North and Esserding in the West, centered on the Danube, with Regansberg in the center and Munich in the South and Nuremberg in the Northwest.	Map shows Europe, Germany, Austria.					Dimensions given in inches.	lcsh	http://id.loc.gov/authorities/subjects		geographic	Europe	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh85045631	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																																																																																																																																Scale not determined		Other version	Available online	www.raremaps.com	http://www.raremaps.com/maps/large/1624.jpg	eng	English	marclanguage	http://id.loc.gov/vocabulary/languages	http://id.loc.gov/vocabulary/languages/eng	CSt	marcorg	http://id.loc.gov/vocabulary/organizations	http://id.loc.gov/vocabulary/organizations/cst	human prepared	
			Partie Meridionale Du Cercle De Haute Saxe ou sont… Saxe… Misnie… Thuringe…1756	De Vaugondy	primary	cartographic	Map	marcgt	http://id.loc.gov/vocabulary/genreFormSchemes/marcgt				1756	yes	w3cdtf						publication	Paris	cartographic image	rdacontent	http://id.loc.gov/vocabulary/contentTypes	http://id.loc.gov/vocabulary/contentTypes/cri	1 map : outline color ; 23 x 19 in	reformatted digital	image/jpeg	Large Decorative cartouche w/coat of arms. Shows fortified cities, towns, rivers, castles, chruches, roads, woods, mountains, lakes, etc. Very detailed. Shows lower Saxony, including Dresden, Leipzig, Dessau and Magdeburg along the Elbe.	Map shows Europe, Germany.					Dimensions given in inches.	lcsh	http://id.loc.gov/authorities/subjects		geographic	Europe	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh85045631	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																																																																																																																																Scale not determined		Other version	Available online	www.raremaps.com	http://www.raremaps.com/maps/large/1625.jpg	eng	English	marclanguage	http://id.loc.gov/vocabulary/languages	http://id.loc.gov/vocabulary/languages/eng	CSt	marcorg	http://id.loc.gov/vocabulary/organizations	http://id.loc.gov/vocabulary/organizations/cst	human prepared	
			Le Tyrol sous le nom duquel l'on comprend Le Comte Tyrol…Bregentz, Feldkirck, Monfort, Pludentz &c. et les Eveches de Trente et…Brixen	De Vaugondy	primary	cartographic	Map	marcgt	http://id.loc.gov/vocabulary/genreFormSchemes/marcgt				1750	yes	w3cdtf						publication	Paris	cartographic image	rdacontent	http://id.loc.gov/vocabulary/contentTypes	http://id.loc.gov/vocabulary/contentTypes/cri	1 map : outline color ; 23 x 19 in	reformatted digital	image/jpeg	Large decorative title cartouche. Excellent map of the Austrian, Swiss, Italian and German Alps, extending from Lake Constance in the NW to Lago Gardo in the South, showing Innsbruck, Trente, and most of the great Austrian and Italian Alpine Ski country. Shows fortified cities, towns, rivers, castles, chruches, roads, woods, mountains, lakes, etc. Very detailed.	Map shows Europe, Italy, Germany, Austria.					Dimensions given in inches.	lcsh	http://id.loc.gov/authorities/subjects		geographic	Europe	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh85045631	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																																																																																																																																Scale not determined		Other version	Available online	www.raremaps.com	http://www.raremaps.com/maps/large/1627.jpg	eng	English	marclanguage	http://id.loc.gov/vocabulary/languages	http://id.loc.gov/vocabulary/languages/eng	CSt	marcorg	http://id.loc.gov/vocabulary/organizations	http://id.loc.gov/vocabulary/organizations/cst	human prepared	
			Gourvernement General De Normandie divise ens ses sept Bailliages de Coutances, Caen, Caux, Ruoen, Evereux, Gissors et Alencon…1751.	De Vaugondy	primary	cartographic	Map	marcgt	http://id.loc.gov/vocabulary/genreFormSchemes/marcgt				1751	yes	w3cdtf						publication	Paris	cartographic image	rdacontent	http://id.loc.gov/vocabulary/contentTypes	http://id.loc.gov/vocabulary/contentTypes/cri	1 map : hand colored ; 23 x 19 in	reformatted digital	image/jpeg	Large decorative title cartouche. Inset of Isle of Jersey and Guernsey. Shows Le Havre, Mont San Michel, Omaha Beach, Roen, Evereaux, Channel Islands inset, etc. Shows fortified cities, towns, rivers, castles, chruches, roads, woods, mountains, lakes, etc. Very detailed.	Map shows Europe, France, British Isles.					Dimensions given in inches.	lcsh	http://id.loc.gov/authorities/subjects		geographic	Europe	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh85045631	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																																																																																																																																Scale not determined		Other version	Available online	www.raremaps.com	http://www.raremaps.com/maps/large/1629.jpg	eng	English	marclanguage	http://id.loc.gov/vocabulary/languages	http://id.loc.gov/vocabulary/languages/eng	CSt	marcorg	http://id.loc.gov/vocabulary/organizations	http://id.loc.gov/vocabulary/organizations/cst	human prepared	
