druid	sourceId	lo:purl	ti1:title	na1:namePart	na1:usage	ty1:typeOfResource	ge1:genre	ge1:authority	ge1:authorityURI	ge2:genre	ge2:authority	ge2:authorityURI	dt:dateIssued	dt:dateIssuedKeyDate	dt:dateIssuedEncoding	dt:dateIssuedQualifier	dt:dateIssuedPoint	dt:dateIssued2	dt:dateIssued2Qualifier	dt:dateIssued2Point	or:eventType	pl:placeText	ph1:form	ph1:formAuthority	ph1:formAuthorityURI	ph1:formValueURI	ph1:extent	ph1:digitalOrigin	ph1:internetMediaType	no1:note	no2:note	no3:note	no4:note	no4:type	no4:displayLabel	no5:note	su1:authority	su1:authorityURI	su1:valueURI	su1:p1:type	su1:p1:value	su1:p1:authority	su1:p1:authorityURI	su1:p1:valueURI	su1:p2:type	su1:p2:value	su1:p2:authority	su1:p2:authorityURI	su1:p2:valueURI	su1:p3:type	su1:p3:value	su1:p3:authority	su1:p3:authorityURI	su1:p3:valueURI	su1:p4:type	su1:p4:value	su1:p4:authority	su1:p4:authorityURI	su1:p4:valueURI	su1:p5:type	su1:p5:value	su1:p5:authority	su1:p5:authorityURI	su1:p5:valueURI	su2:authority	su2:authorityURI	su2:valueURI	su2:p1:type	su2:p1:value	su2:p1:authority	su2:p1:authorityURI	su2:p1:valueURI	su2:p2:type	su2:p2:value	su2:p2:authority	su2:p2:authorityURI	su2:p2:valueURI	su2:p3:type	su2:p3:value	su2:p3:authority	su2:p3:authorityURI	su2:p3:valueURI	su2:p4:type	su2:p4:value	su2:p4:authority	su2:p4:authorityURI	su2:p4:valueURI	su2:p5:type	su2:p5:value	su2:p5:authority	su2:p5:authorityURI	su2:p5:valueURI	su3:authority	su3:authorityURI	su3:valueURI	su3:p1:type	su3:p1:value	su3:p1:authority	su3:p1:authorityURI	su3:p1:valueURI	su3:p2:type	su3:p2:value	su3:p2:authority	su3:p2:authorityURI	su3:p2:valueURI	su3:p3:type	su3:p3:value	su3:p3:authority	su3:p3:authorityURI	su3:p3:valueURI	su3:p4:type	su3:p4:value	su3:p4:authority	su3:p4:authorityURI	su3:p4:valueURI	su3:p5:type	su3:p5:value	su3:p5:authority	su3:p5:authorityURI	su3:p5:valueURI	su4:authority	su4:authorityURI	su4:valueURI	su4:p1:type	su4:p1:value	su4:p1:authority	su4:p1:authorityURI	su4:p1:valueURI	su4:p2:type	su4:p2:value	su4:p2:authority	su4:p2:authorityURI	su4:p2:valueURI	su4:p3:type	su4:p3:value	su4:p3:authority	su4:p3:authorityURI	su4:p3:valueURI	su4:p4:type	su4:p4:value	su4:p4:authority	su4:p4:authorityURI	su4:p4:valueURI	su4:p5:type	su4:p5:value	su4:p5:authority	su4:p5:authorityURI	su4:p5:valueURI	su5:authority	su5:authorityURI	su5:valueURI	su5:p1:type	su5:p1:value	su5:p1:authority	su5:p1:authorityURI	su5:p1:valueURI	su5:p2:type	su5:p2:value	su5:p2:authority	su5:p2:authorityURI	su5:p2:valueURI	su5:p3:type	su5:p3:value	su5:p3:authority	su5:p3:authorityURI	su5:p3:valueURI	su5:p4:type	su5:p4:value	su5:p4:authority	su5:p4:authorityURI	su5:p4:valueURI	su5:p5:type	su5:p5:value	su5:p5:authority	su5:p5:authorityURI	su5:p5:valueURI	sc1:scale	id1:identifier	ri1:type	ri1:displayLabel	ri1:title	ri1:url	rc:languageOfCataloging	rc:languageOfCatalogingTerm	rc:langAuthority	rc:langAuthorityURI	rc:langValueURI	rc:contentSource	rc:contentSourceAuthority	rc:contentSourceAuthorityURI	rc:contentSourceValueURI	rc:recordOrigin	
			Claudii Et Traiani Impp Admirabilium Portuum Ostiensium Orthographia Per Stephanum Du Perach Architectum Iuxta Antiqua Vestigia Accuratissime Delineata . . . 1575	Lafreri	primary	cartographic	Map	marcgt	http://id.loc.gov/vocabulary/genreFormSchemes/marcgt				1575	yes	w3cdtf						publication	Rome	cartographic image	rdacontent	http://id.loc.gov/vocabulary/contentTypes	http://id.loc.gov/vocabulary/contentTypes/cri	1 map : hand colored ; 28 x 16.5 in	reformatted digital	image/jpeg	Rare plan of Ostia, the harbor of Rome, as it appeared during the Roman Empire. Fabulously detailed and elegantly engraved plan by Antonio Lafreri, one of the most important Italian Mapmakers of the 16th Century and the mapmaker for whom the Lafreri school is named, baed upon his having engraved title pages for composite atlases then being compiled and sold in Italy, the precursor to the first modern atlas.	Map shows Italy.					Dimensions given in inches.	lcsh	http://id.loc.gov/authorities/subjects		geographic	Europe	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh85045631	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																lcsh	http://id.loc.gov/authorities/subjects		geographic	Italy	naf	http://id.loc.gov/authorities/names	http://id.loc.gov/authorities/names/n79021783	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																																																																																																				Scale not determined		Other version	Available online	www.raremaps.com	http://www.raremaps.com/maps/large/19413.jpg	eng	English	marclanguage	http://id.loc.gov/vocabulary/languages	http://id.loc.gov/vocabulary/languages/eng	CSt	marcorg	http://id.loc.gov/vocabulary/organizations	http://id.loc.gov/vocabulary/organizations/cst	human prepared	
			Partie De L'Italie, Comprenant Les Etats Du Roy De Sardaigne, De Milan, Parme, Et Genes…1766	Brion de la Tour	primary	cartographic	Map	marcgt	http://id.loc.gov/vocabulary/genreFormSchemes/marcgt				1766	yes	w3cdtf						publication	Paris	cartographic image	rdacontent	http://id.loc.gov/vocabulary/contentTypes	http://id.loc.gov/vocabulary/contentTypes/cri	1 map : hand colored ; 24 x 18 in	reformatted digital	image/jpeg	Decorative map of Northern Italy, showing lakes, rivers, towns, mountains, islands, etc. Decorative cartouche.	Map shows Italy.					Dimensions given in inches.	lcsh	http://id.loc.gov/authorities/subjects		geographic	Europe	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh85045631	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																lcsh	http://id.loc.gov/authorities/subjects		geographic	Italy	naf	http://id.loc.gov/authorities/names	http://id.loc.gov/authorities/names/n79021783	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																																																																																																				Scale not determined		Other version	Available online	www.raremaps.com	http://www.raremaps.com/maps/large/19449.jpg	eng	English	marclanguage	http://id.loc.gov/vocabulary/languages	http://id.loc.gov/vocabulary/languages/eng	CSt	marcorg	http://id.loc.gov/vocabulary/organizations	http://id.loc.gov/vocabulary/organizations/cst	human prepared	
			Nova Totius Italiae cum adjacentibus Majoribus Et Minoribus Insulis Tabula [shows Sicily, Corsica, Malta & Sardinia]	Lotter/Lobeck	primary	cartographic	Map	marcgt	http://id.loc.gov/vocabulary/genreFormSchemes/marcgt				1760	yes	w3cdtf						publication	Augsburg	cartographic image	rdacontent	http://id.loc.gov/vocabulary/contentTypes	http://id.loc.gov/vocabulary/contentTypes/cri	1 map : hand colored ; 5.5 x 4.5 in	reformatted digital	image/jpeg	Detailed map of Italy, Sicily, Sardinia, Corsica & Malta, from Lotter's Atlas Geographicus Portabilis.	Map shows Italy.	Stanford copy: A bit toned, but generally a nice example				Dimensions given in inches.	lcsh	http://id.loc.gov/authorities/subjects		geographic	Europe	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh85045631	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																lcsh	http://id.loc.gov/authorities/subjects		geographic	Italy	naf	http://id.loc.gov/authorities/names	http://id.loc.gov/authorities/names/n79021783	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																																																																																																				Scale not determined		Other version	Available online	www.raremaps.com	http://www.raremaps.com/maps/large/19467.jpg	eng	English	marclanguage	http://id.loc.gov/vocabulary/languages	http://id.loc.gov/vocabulary/languages/eng	CSt	marcorg	http://id.loc.gov/vocabulary/organizations	http://id.loc.gov/vocabulary/organizations/cst	human prepared	
			Naples and Sicily	Bowles	primary	cartographic	Map	marcgt	http://id.loc.gov/vocabulary/genreFormSchemes/marcgt				1780 ca	yes	w3cdtf						publication	London	cartographic image	rdacontent	http://id.loc.gov/vocabulary/contentTypes	http://id.loc.gov/vocabulary/contentTypes/cri	1 map : hand colored ; 12 x 8 in	reformatted digital	image/jpeg	Scarce map of Sicily and Naples. We are unsure of the maker, but believe it to be Bowles.	Map shows Italy.					Dimensions given in inches.	lcsh	http://id.loc.gov/authorities/subjects		geographic	Europe	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh85045631	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																lcsh	http://id.loc.gov/authorities/subjects		geographic	Italy	naf	http://id.loc.gov/authorities/names	http://id.loc.gov/authorities/names/n79021783	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																																																																																																				Scale not determined		Other version	Available online	www.raremaps.com	http://www.raremaps.com/maps/large/19524.jpg	eng	English	marclanguage	http://id.loc.gov/vocabulary/languages	http://id.loc.gov/vocabulary/languages/eng	CSt	marcorg	http://id.loc.gov/vocabulary/organizations	http://id.loc.gov/vocabulary/organizations/cst	human prepared	
			Italy	Lloyd	primary	cartographic	Map	marcgt	http://id.loc.gov/vocabulary/genreFormSchemes/marcgt				1850 ca	yes	w3cdtf						publication	Glasgow	cartographic image	rdacontent	http://id.loc.gov/vocabulary/contentTypes	http://id.loc.gov/vocabulary/contentTypes/cri	1 map : outline color ; 17.5 x 15 in	reformatted digital	image/jpeg	Scarce map of Italy, with decorative border. Published in Glasgow.	Map shows Italy.					Dimensions given in inches.	lcsh	http://id.loc.gov/authorities/subjects		geographic	Europe	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh85045631	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																lcsh	http://id.loc.gov/authorities/subjects		geographic	Italy	naf	http://id.loc.gov/authorities/names	http://id.loc.gov/authorities/names/n79021783	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																																																																																																				Scale not determined		Other version	Available online	www.raremaps.com	http://www.raremaps.com/maps/large/19522.jpg	eng	English	marclanguage	http://id.loc.gov/vocabulary/languages	http://id.loc.gov/vocabulary/languages/eng	CSt	marcorg	http://id.loc.gov/vocabulary/organizations	http://id.loc.gov/vocabulary/organizations/cst	human prepared	
			Isle de Sicile	Mallet	primary	cartographic	Map	marcgt	http://id.loc.gov/vocabulary/genreFormSchemes/marcgt				1686	yes	w3cdtf						publication	Frankfurt	cartographic image	rdacontent	http://id.loc.gov/vocabulary/contentTypes	http://id.loc.gov/vocabulary/contentTypes/cri	1 map : uncolored ; 6 x 4 in	reformatted digital	image/jpeg	Striking map of Sicily with decorative title cartouche, from Mallet's monumental work.	Map shows Italy.					Dimensions given in inches.	lcsh	http://id.loc.gov/authorities/subjects		geographic	Europe	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh85045631	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																lcsh	http://id.loc.gov/authorities/subjects		geographic	Italy	naf	http://id.loc.gov/authorities/names	http://id.loc.gov/authorities/names/n79021783	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																																																																																																				Scale not determined		Other version	Available online	www.raremaps.com	http://www.raremaps.com/maps/large/19553.jpg	eng	English	marclanguage	http://id.loc.gov/vocabulary/languages	http://id.loc.gov/vocabulary/languages/eng	CSt	marcorg	http://id.loc.gov/vocabulary/organizations	http://id.loc.gov/vocabulary/organizations/cst	human prepared	
			Il Pontefice Romano in abito da Camera	Viero	primary	cartographic	Map	marcgt	http://id.loc.gov/vocabulary/genreFormSchemes/marcgt				1783	yes	w3cdtf						publication	Venice	cartographic image	rdacontent	http://id.loc.gov/vocabulary/contentTypes	http://id.loc.gov/vocabulary/contentTypes/cri	1 map : hand colored ; 12 x 8 in	reformatted digital	image/jpeg	Decorative costumed figure the Pope in his chambers, published in Venice by Viero.	Map shows Italy, Europe.					Dimensions given in inches.	lcsh	http://id.loc.gov/authorities/subjects		geographic	Europe	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh85045631	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																lcsh	http://id.loc.gov/authorities/subjects		geographic	Italy	naf	http://id.loc.gov/authorities/names	http://id.loc.gov/authorities/names/n79021783	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																																																																																																				Scale not determined		Other version	Available online	www.raremaps.com	http://www.raremaps.com/maps/large/19588.jpg	eng	English	marclanguage	http://id.loc.gov/vocabulary/languages	http://id.loc.gov/vocabulary/languages/eng	CSt	marcorg	http://id.loc.gov/vocabulary/organizations	http://id.loc.gov/vocabulary/organizations/cst	human prepared	
			De consecratione ecclesiarum	Anonymous	primary	cartographic	Map	marcgt	http://id.loc.gov/vocabulary/genreFormSchemes/marcgt				1500 ca ??	yes	w3cdtf						publication	??	cartographic image	rdacontent	http://id.loc.gov/vocabulary/contentTypes	http://id.loc.gov/vocabulary/contentTypes/cri	1 map : uncolored ; 6 x 4 in	reformatted digital	image/jpeg	Interesting early ecclesiastical scene from an unidentified source. Interesting early use of two color printing. The engraving may be significantly earlier than we have listed.	Map shows Italy, Europe.					Dimensions given in inches.	lcsh	http://id.loc.gov/authorities/subjects		geographic	Europe	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh85045631	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																lcsh	http://id.loc.gov/authorities/subjects		geographic	Italy	naf	http://id.loc.gov/authorities/names	http://id.loc.gov/authorities/names/n79021783	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																																																																																																				Scale not determined		Other version	Available online	www.raremaps.com	http://www.raremaps.com/maps/large/19579.jpg	eng	English	marclanguage	http://id.loc.gov/vocabulary/languages	http://id.loc.gov/vocabulary/languages/eng	CSt	marcorg	http://id.loc.gov/vocabulary/organizations	http://id.loc.gov/vocabulary/organizations/cst	human prepared	
			Doge di Venezia in abito solenne	Viero	primary	cartographic	Map	marcgt	http://id.loc.gov/vocabulary/genreFormSchemes/marcgt				1783	yes	w3cdtf						publication	Venice	cartographic image	rdacontent	http://id.loc.gov/vocabulary/contentTypes	http://id.loc.gov/vocabulary/contentTypes/cri	1 map : hand colored ; 12 x 8 in	reformatted digital	image/jpeg	Decorative costumed figure of the Doge of Venice, in ceremonial robes.	Map shows Italy.					Dimensions given in inches.	lcsh	http://id.loc.gov/authorities/subjects		geographic	Europe	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh85045631	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																lcsh	http://id.loc.gov/authorities/subjects		geographic	Italy	naf	http://id.loc.gov/authorities/names	http://id.loc.gov/authorities/names/n79021783	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																																																																																																				Scale not determined		Other version	Available online	www.raremaps.com	http://www.raremaps.com/maps/large/19590.jpg	eng	English	marclanguage	http://id.loc.gov/vocabulary/languages	http://id.loc.gov/vocabulary/languages/eng	CSt	marcorg	http://id.loc.gov/vocabulary/organizations	http://id.loc.gov/vocabulary/organizations/cst	human prepared	
			Anziano della Serenisa. Repuba. di Lucca in abito di funzione	Viero	primary	cartographic	Map	marcgt	http://id.loc.gov/vocabulary/genreFormSchemes/marcgt				1783	yes	w3cdtf						publication	Venice	cartographic image	rdacontent	http://id.loc.gov/vocabulary/contentTypes	http://id.loc.gov/vocabulary/contentTypes/cri	1 map : hand colored ; 12 x 8 in	reformatted digital	image/jpeg	Decorative costumed figure of an Elder of the Republic of Lucca.	Map shows Italy, Europe.					Dimensions given in inches.	lcsh	http://id.loc.gov/authorities/subjects		geographic	Europe	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh85045631	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																lcsh	http://id.loc.gov/authorities/subjects		geographic	Italy	naf	http://id.loc.gov/authorities/names	http://id.loc.gov/authorities/names/n79021783	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																																																																																																				Scale not determined		Other version	Available online	www.raremaps.com	http://www.raremaps.com/maps/large/19589.jpg	eng	English	marclanguage	http://id.loc.gov/vocabulary/languages	http://id.loc.gov/vocabulary/languages/eng	CSt	marcorg	http://id.loc.gov/vocabulary/organizations	http://id.loc.gov/vocabulary/organizations/cst	human prepared	
			Pietro Leopoldo Gran Duca di Toscana	Viero	primary	cartographic	Map	marcgt	http://id.loc.gov/vocabulary/genreFormSchemes/marcgt				1783	yes	w3cdtf						publication	Venice	cartographic image	rdacontent	http://id.loc.gov/vocabulary/contentTypes	http://id.loc.gov/vocabulary/contentTypes/cri	1 map : hand colored ; 12 x 8 in	reformatted digital	image/jpeg	Decorative costumed figure of Pietro Leopoldo, Grand Duke of Tuscany.	Map shows Italy, Europe.					Dimensions given in inches.	lcsh	http://id.loc.gov/authorities/subjects		geographic	Europe	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh85045631	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																lcsh	http://id.loc.gov/authorities/subjects		geographic	Italy	naf	http://id.loc.gov/authorities/names	http://id.loc.gov/authorities/names/n79021783	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																																																																																																				Scale not determined		Other version	Available online	www.raremaps.com	http://www.raremaps.com/maps/large/19591.jpg	eng	English	marclanguage	http://id.loc.gov/vocabulary/languages	http://id.loc.gov/vocabulary/languages/eng	CSt	marcorg	http://id.loc.gov/vocabulary/organizations	http://id.loc.gov/vocabulary/organizations/cst	human prepared	
			Gonsaloniero della Serenissima Repubbilica di Lucca in Abito di Funzione	Viero	primary	cartographic	Map	marcgt	http://id.loc.gov/vocabulary/genreFormSchemes/marcgt				1783	yes	w3cdtf						publication	Venice	cartographic image	rdacontent	http://id.loc.gov/vocabulary/contentTypes	http://id.loc.gov/vocabulary/contentTypes/cri	1 map : hand colored ; 12 x 8 in	reformatted digital	image/jpeg	Decorative costumed figure of a local official of the Republic of Lucca in ceremonial robes.	Map shows Italy.					Dimensions given in inches.	lcsh	http://id.loc.gov/authorities/subjects		geographic	Europe	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh85045631	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																lcsh	http://id.loc.gov/authorities/subjects		geographic	Italy	naf	http://id.loc.gov/authorities/names	http://id.loc.gov/authorities/names/n79021783	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																																																																																																				Scale not determined		Other version	Available online	www.raremaps.com	http://www.raremaps.com/maps/large/19592.jpg	eng	English	marclanguage	http://id.loc.gov/vocabulary/languages	http://id.loc.gov/vocabulary/languages/eng	CSt	marcorg	http://id.loc.gov/vocabulary/organizations	http://id.loc.gov/vocabulary/organizations/cst	human prepared	
			Vescovo Latino in abito Pontificale	Viero	primary	cartographic	Map	marcgt	http://id.loc.gov/vocabulary/genreFormSchemes/marcgt				1783	yes	w3cdtf						publication	Venice	cartographic image	rdacontent	http://id.loc.gov/vocabulary/contentTypes	http://id.loc.gov/vocabulary/contentTypes/cri	1 map : hand colored ; 12 x 8 in	reformatted digital	image/jpeg	Decorative costumed figure of the Pope in formal attire.	Map shows Italy, Europe.					Dimensions given in inches.	lcsh	http://id.loc.gov/authorities/subjects		geographic	Europe	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh85045631	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																lcsh	http://id.loc.gov/authorities/subjects		geographic	Italy	naf	http://id.loc.gov/authorities/names	http://id.loc.gov/authorities/names/n79021783	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																																																																																																				Scale not determined		Other version	Available online	www.raremaps.com	http://www.raremaps.com/maps/large/19595.jpg	eng	English	marclanguage	http://id.loc.gov/vocabulary/languages	http://id.loc.gov/vocabulary/languages/eng	CSt	marcorg	http://id.loc.gov/vocabulary/organizations	http://id.loc.gov/vocabulary/organizations/cst	human prepared	
			Vindeliciae et Norici Conterminarum op terrarum antiqua descriptio	Cluverius	primary	cartographic	Map	marcgt	http://id.loc.gov/vocabulary/genreFormSchemes/marcgt				1697	yes	w3cdtf						publication	Leiden	cartographic image	rdacontent	http://id.loc.gov/vocabulary/contentTypes	http://id.loc.gov/vocabulary/contentTypes/cri	1 map : uncolored ; 10 x 8 in	reformatted digital	image/jpeg	Decorative 18th Century Map of the region north of the Adriatic, from Cluver's Introductionis en Universum Geographicus…., one of the most prolific 17th and 18th Century Geography books.	Map shows Italy, Balkans, Hungary, Austria, Czechoslovakia.					Dimensions given in inches.	lcsh	http://id.loc.gov/authorities/subjects		geographic	Europe	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh85045631	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																lcsh	http://id.loc.gov/authorities/subjects		geographic	Italy	naf	http://id.loc.gov/authorities/names	http://id.loc.gov/authorities/names/n79021783	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																																																																																																				Scale not determined		Other version	Available online	www.raremaps.com	http://www.raremaps.com/maps/large/19614.jpg	eng	English	marclanguage	http://id.loc.gov/vocabulary/languages	http://id.loc.gov/vocabulary/languages/eng	CSt	marcorg	http://id.loc.gov/vocabulary/organizations	http://id.loc.gov/vocabulary/organizations/cst	human prepared	
			Carte Generale du Reseau de Paris a Lyon et a la Mediterranee Avril 1867		primary	cartographic	Map	marcgt	http://id.loc.gov/vocabulary/genreFormSchemes/marcgt				1867	yes	w3cdtf						publication	Paris	cartographic image	rdacontent	http://id.loc.gov/vocabulary/contentTypes	http://id.loc.gov/vocabulary/contentTypes/cri	1 map : outline color ; 15 x 19 in	reformatted digital	image/jpeg	Interesting early map illustrating various rail road lines in Southeastern France and Northwestern Italy.	Map shows Italy, France.	Stanford copy: Some loss at fold.				Dimensions given in inches.	lcsh	http://id.loc.gov/authorities/subjects		geographic	Europe	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh85045631	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																lcsh	http://id.loc.gov/authorities/subjects		geographic	Italy	naf	http://id.loc.gov/authorities/names	http://id.loc.gov/authorities/names/n79021783	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																																																																																																				Scale not determined		Other version	Available online	www.raremaps.com	http://www.raremaps.com/maps/large/19671.jpg	eng	English	marclanguage	http://id.loc.gov/vocabulary/languages	http://id.loc.gov/vocabulary/languages/eng	CSt	marcorg	http://id.loc.gov/vocabulary/organizations	http://id.loc.gov/vocabulary/organizations/cst	human prepared	
			Plan topographique de la bataille de Soferino Quadrilatere Strategique. Details des quatre places fortes	Anonymous	primary	cartographic	Map	marcgt	http://id.loc.gov/vocabulary/genreFormSchemes/marcgt				1859	yes	w3cdtf						publication	Paris	cartographic image	rdacontent	http://id.loc.gov/vocabulary/contentTypes	http://id.loc.gov/vocabulary/contentTypes/cri	1 map : uncolored ; 30 x 24 in	reformatted digital	image/jpeg	Detailed plan of the Battle of Solferino, including views of Mantua, Peschiera, Legnago and Verona. The Battle of Solferino (June 24, 1859) resulted in the victory of the allied French Army under Napoleon III and Sardinian Army under Victor Emmanuel II (together known as the Franco-Sardinian Alliance) against the Austrian Army under Emperor Franz Josef. It is generally regarded as the last major battle in which all armies were under the personal command of their monarchs. Over 200,000 soldiers fought in this important battle, the largest since the Battle of Leipzig in 1813. There were about 100,000 Austrian troops and a combined total of 118,600 French and allied Piedmontese-Sardinian troops. After this battle, the Austrian Emperor refrained from further direct command of the army.	Map shows Italy.					Dimensions given in inches.	lcsh	http://id.loc.gov/authorities/subjects		geographic	Europe	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh85045631	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																lcsh	http://id.loc.gov/authorities/subjects		geographic	Italy	naf	http://id.loc.gov/authorities/names	http://id.loc.gov/authorities/names/n79021783	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																																																																																																				Scale not determined		Other version	Available online	www.raremaps.com	http://www.raremaps.com/maps/large/19347.jpg	eng	English	marclanguage	http://id.loc.gov/vocabulary/languages	http://id.loc.gov/vocabulary/languages/eng	CSt	marcorg	http://id.loc.gov/vocabulary/organizations	http://id.loc.gov/vocabulary/organizations/cst	human prepared	
			Carte D'Italie Avec les Grandes Routes . . .	Delamarche	primary	cartographic	Map	marcgt	http://id.loc.gov/vocabulary/genreFormSchemes/marcgt				1840 ca	yes	w3cdtf						publication	Paris	cartographic image	rdacontent	http://id.loc.gov/vocabulary/contentTypes	http://id.loc.gov/vocabulary/contentTypes/cri	1 map : uncolored ; 24.5 x 19.5 in	reformatted digital	image/jpeg	Rare decorative postal route map of Italy, from Felix Delamarch and Charles Dien. What makes the map most unusual is that it appears to be issued on a re-worked plate from the late 18th Century, exhibiting a style and appearance which was not typical of the period in which the map was issued. The map is quite rare. We were not able to find any reference to the map and this is the only map credited to Dien that we have seen.	Map shows Italy.	Stanford copy: Discolored, as illustrated.				Dimensions given in inches.	lcsh	http://id.loc.gov/authorities/subjects		geographic	Europe	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh85045631	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																lcsh	http://id.loc.gov/authorities/subjects		geographic	Italy	naf	http://id.loc.gov/authorities/names	http://id.loc.gov/authorities/names/n79021783	genre	Maps	lcsh	http://id.loc.gov/authorities/subjects	http://id.loc.gov/authorities/subjects/sh99001269																																																																																																				Scale not determined		Other version	Available online	www.raremaps.com	http://www.raremaps.com/maps/large/19787.jpg	eng	English	marclanguage	http://id.loc.gov/vocabulary/languages	http://id.loc.gov/vocabulary/languages/eng	CSt	marcorg	http://id.loc.gov/vocabulary/organizations	http://id.loc.gov/vocabulary/organizations/cst	human prepared	
